STATE_CODE,state,ppf_cat,hisp_f,white,black,hispanic,native,asian,hawaiian,other
41,OR,burglary,1,0.83088237,0.080147058,0.058088236,0.018382354,0.0125,0,0
41,OR,arson,1,0.78409094,0.125,0.022727273,0,0.06818182,0,0
41,OR,mvtheft,1,0.875,0,0.041666668,0.083333336,0,0,0
41,OR,fraud,1,0.85051548,0.097938143,0.027491409,0.012027492,0.012027492,0,0
41,OR,larceny,1,0.84368736,0.088176355,0.034068137,0.012024048,0.022044089,0,0
41,OR,otherprop,1,0.88056678,0.036437247,0.046558704,0.024291499,0.012145749,0,0
41,OR,drugtraff,1,0.68133658,0.073349632,0.21760391,0.010594947,0.017114915,0,0
41,OR,drugposs,1,0.82954544,0.079545453,0.06818182,0.011363637,0.011363637,0,0
41,OR,otherdrug,1,1,0,0,0,0,0,0
41,OR,public_oth,1,0.70927835,0.15257733,0.10927835,0.02886598,0,0,0
41,OR,weapons,1,0.71149677,0.14533623,0.088937096,0.047722343,0.006507592,0,0
41,OR,dwi,1,0.73743016,0.072625697,0.1396648,0.033519555,0.016759777,0,0
41,OR,unknown,1,0.78260869,0.2173913,0,0,0,0,0
42,PA,homicide,1,0.27962288,0.61259907,0.097278766,0.001178487,0.00535676,0,0.003964003
42,PA,kidnapping,1,0.38839287,0.5401786,0.066964284,0,0,0,0.004464286
42,PA,sexassault,1,0.58208376,0.32229796,0.089191824,0.001363194,0.002531646,0,0.002531646
42,PA,robbery,1,0.33460221,0.57327747,0.085649028,0.000380662,0.003045299,0,0.003045299
42,PA,assault,1,0.40533286,0.48317823,0.10361489,0.001252684,0.002863278,0,0.003758053
42,PA,otherviol,1,0.49206349,0.40816328,0.097505666,0.002267574,0,0,0
42,PA,burglary,1,0.52047169,0.38486734,0.08745496,0.001310187,0.00294792,0,0.00294792
42,PA,arson,1,0.60833335,0.27916667,0.1,0.008333334,0.004166667,0,0
42,PA,mvtheft,1,0.40601504,0.44360903,0.15037593,0,0,0,0
42,PA,fraud,1,0.63104838,0.28729838,0.071572579,0.003024194,0.003024194,0,0.004032258
42,PA,larceny,1,0.51817834,0.3895905,0.089552239,0.000765404,0.001148106,0,0.000765404
42,PA,otherprop,1,0.56148869,0.35275081,0.080906145,0,0.001618123,0,0.003236246
42,PA,drugtraff,1,0.81818181,0.18181819,0,0,0,0,0
42,PA,drugposs,1,0.65217394,0.34782609,0,0,0,0,0
42,PA,otherdrug,1,0.35992867,0.49120095,0.14458977,0.000475624,0.001664685,0,0.002140309
42,PA,public_oth,1,0.52423137,0.36816049,0.10109432,0.000781657,0.001302762,0,0.00442939
42,PA,weapons,1,0.2981419,0.59670609,0.10050676,0.000422297,0.001266892,0,0.002956081
42,PA,dwi,1,0.56171471,0.33850703,0.094604582,0.000739098,0,0,0.00443459
42,PA,unknown,1,0.45307443,0.41747573,0.11650486,0.003236246,0.009708738,0,0
44,RI,homicide,1,0.41547278,0.30659026,0.24068768,0.008595988,0.020057306,0,0.008595988
44,RI,kidnapping,1,0.44444445,0.33333334,0.22222222,0,0,0,0
44,RI,sexassault,1,0.55864197,0.16358025,0.25,0,0.015432099,0,0.012345679
44,RI,robbery,1,0.34603176,0.40952381,0.22222222,0.006349206,0.012698413,0,0.003174603
44,RI,assault,1,0.43085107,0.30585107,0.23138298,0.005319149,0.015957447,0,0.010638298
44,RI,otherviol,1,0.60606062,0.33333334,0.060606062,0,0,0,0
44,RI,burglary,1,0.47999999,0.27500001,0.2,0.025,0.01,0,0.01
44,RI,arson,1,0.625,0.125,0.25,0,0,0,0
44,RI,mvtheft,1,0.26666668,0.13333334,0.60000002,0,0,0,0
44,RI,fraud,1,0.72093022,0.23255815,0.023255814,0,0.023255814,0,0
44,RI,larceny,1,0.59130436,0.2173913,0.14782609,0.026086956,0.017391304,0,0
44,RI,otherprop,1,0.60000002,0.21111111,0.17777778,0.011111111,0,0,0
44,RI,drugtraff,1,0.12875536,0.45922747,0.39484978,0.004291846,0.004291846,0,0.008583691
44,RI,drugposs,1,0.29126215,0.36893204,0.29126215,0.009708738,0.038834952,0,0
44,RI,otherdrug,1,0.2857143,0.2857143,0.42857143,0,0,0,0
44,RI,public_oth,1,0.56146181,0.24916944,0.15614618,0.009966778,0.003322259,0,0.019933555
44,RI,weapons,1,0.089887641,0.49438202,0.38202247,0,0.02247191,0,0.011235955
44,RI,dwi,1,0.69387758,0.1632653,0.12244898,0,0.020408163,0,0
44,RI,unknown,1,0,0.5,0.5,0,0,0,0
45,SC,homicide,1,0.3094455,0.65883458,0.022086466,0.001409774,0.00093985,0,0.007283835
45,SC,kidnapping,1,0.30158731,0.68095237,0.00952381,0,0.006349206,0,0.001587302
45,SC,sexassault,1,0.53553301,0.40482235,0.044416245,0.001269036,0,0,0.013959391
45,SC,robbery,1,0.19185668,0.79055375,0.01009772,0.001302932,0.000977199,0,0.005211726
45,SC,assault,1,0.36356339,0.6131621,0.015248796,0.002407705,0.000802568,0,0.004815409
45,SC,otherviol,1,0.39215687,0.54248369,0.05882353,0,0,0,0.006535948
45,SC,burglary,1,0.38480777,0.5973742,0.010003126,0.002500782,0.001250391,0,0.00406377
45,SC,arson,1,0.54651165,0.41860464,0.011627907,0,0,0,0.023255814
45,SC,mvtheft,1,0.45662099,0.52968037,0.01369863,0,0,0,0
45,SC,fraud,1,0.55909091,0.42500001,0.011363637,0,0,0,0.004545454
45,SC,larceny,1,0.54632586,0.44195953,0.005324814,0.004259851,0.001064963,0,0.001064963
45,SC,otherprop,1,0.59473681,0.40000001,0.005263158,0,0,0,0
45,SC,drugtraff,1,0.30316091,0.62823278,0.051364943,0.001795977,0.001077586,0,0.014367816
45,SC,drugposs,1,0.25694445,0.73842591,0.003472222,0,0,0,0.001157407
45,SC,otherdrug,1,0.17037037,0.82222223,0,0.007407407,0,0,0
45,SC,public_oth,1,0.46278754,0.52909338,0.00135318,0.00270636,0,0,0.00405954
45,SC,weapons,1,0.19170985,0.79274613,0.010362694,0,0,0,0.005181347
45,SC,dwi,1,0.67256635,0.2300885,0.097345136,0,0,0,0
45,SC,unknown,1,0.375,0.625,0,0,0,0,0
47,TN,homicide,1,0.43198293,0.54136461,0.025586354,0.001066098,0,0,0
47,TN,kidnapping,1,0.40134907,0.57166946,0.023608768,0.003372681,0,0,0
47,TN,sexassault,1,0.66855526,0.28706327,0.043437205,0.000944287,0,0,0
47,TN,robbery,1,0.32998097,0.65398204,0.015765153,0.000271813,0,0,0
47,TN,assault,1,0.5121845,0.47040907,0.014360313,0.003046127,0,0,0
47,TN,otherviol,1,0.63694268,0.32059449,0.040339705,0.002123142,0,0,0
47,TN,burglary,1,0.68966514,0.30167437,0.008371824,0.000288684,0,0,0
47,TN,arson,1,0.67424244,0.31818181,0.007575758,0,0,0,0
47,TN,mvtheft,1,1,0,0,0,0,0,0
47,TN,fraud,1,0.75494504,0.22637363,0.016483517,0.002197802,0,0,0
47,TN,larceny,1,0.7404412,0.25220588,0.006617647,0.000735294,0,0,0
47,TN,otherprop,1,0.71428573,0.2781955,0.007518797,0,0,0,0
47,TN,drugtraff,1,0.55210727,0.42490423,0.022222223,0.000766284,0,0,0
47,TN,drugposs,1,0.18138987,0.7974087,0.021201413,0,0,0,0
47,TN,otherdrug,1,0.39413682,0.58306187,0.022801302,0,0,0,0
47,TN,public_oth,1,0.81368601,0.17883842,0.006900518,0.000575043,0,0,0
47,TN,weapons,1,0.308,0.69199997,0,0,0,0,0
47,TN,dwi,1,0.92105263,0.061403509,0.01754386,0,0,0,0
47,TN,unknown,1,0.59210527,0.40789473,0,0,0,0,0
48,TX,homicide,1,0.27754462,0.36711556,0.34951457,0,0,0,0.005825243
48,TX,kidnapping,1,0.27961275,0.32687926,0.39066058,0,0,0,0.002847381
48,TX,sexassault,1,0.39385074,0.24107665,0.36337039,0,0,0,0.001702218
48,TX,robbery,1,0.16766085,0.52133328,0.30941215,0,0,0,0.001593734
48,TX,assault,1,0.30466795,0.32543764,0.36933869,0,0,0,0.00055571
48,TX,otherviol,1,0.32916668,0.296875,0.37187499,0,0,0,0.002083333
48,TX,burglary,1,0.34017509,0.33701169,0.32207754,0,0,0,0.000735673
48,TX,arson,1,0.41642228,0.29032257,0.29178885,0,0,0,0.001466276
48,TX,mvtheft,1,0.23076923,0.57692307,0.1923077,0,0,0,0
48,TX,fraud,1,0.51596469,0.30129075,0.18138587,0,0,0,0.001358696
48,TX,larceny,1,0.41349345,0.31695372,0.26892084,0,0,0,0.000632011
48,TX,otherprop,1,0.44505119,0.28873721,0.2662116,0,0,0,0
48,TX,drugtraff,1,0.29470059,0.370749,0.33392447,0,0,0,0.000625913
48,TX,drugposs,1,0.37424311,0.30874318,0.31620145,0,0,0,0.000812288
48,TX,otherdrug,1,0.52331609,0.30569947,0.17098446,0,0,0,0
48,TX,public_oth,1,0.41480094,0.23512881,0.34913349,0,0,0,0.000936768
48,TX,weapons,1,0.25983405,0.37598827,0.3634944,0,0,0,0.00068326
48,TX,dwi,1,0.45354646,0.096046813,0.44969317,0,0,0,0.000713572
48,TX,unknown,1,0,1,0,0,0,0,0
49,UT,homicide,1,0.57835823,0.083955221,0.26492536,0.01119403,0.061567165,0,0
49,UT,kidnapping,1,0.57894737,0.1118421,0.21710527,0.019736841,0.072368421,0,0
49,UT,sexassault,1,0.74092013,0.038740922,0.19007264,0.009079903,0.021186441,0,0
49,UT,robbery,1,0.50521922,0.11691023,0.28183717,0.012526096,0.083507307,0,0
49,UT,assault,1,0.50117648,0.091764703,0.34588236,0.014117647,0.047058824,0,0
49,UT,otherviol,1,0.78181821,0.018181818,0.17272727,0.009090909,0.018181818,0,0
49,UT,burglary,1,0.66908211,0.043478262,0.23913044,0.014492754,0.033816423,0,0
49,UT,arson,1,0.64999998,0.2,0.15000001,0,0,0,0
49,UT,mvtheft,1,0.66666669,0.12121212,0.18181819,0,0.030303031,0,0
49,UT,fraud,1,0.77272725,0.055555556,0.13131313,0,0.04040404,0,0
49,UT,larceny,1,0.74564463,0.059233449,0.18118466,0.006968641,0.006968641,0,0
49,UT,otherprop,1,0.71186441,0.050847456,0.18644068,0.005649718,0.04519774,0,0
49,UT,drugtraff,1,0.65454543,0.059090909,0.26363635,0.009090909,0.013636364,0,0
49,UT,drugposs,1,0.76689655,0.042758621,0.16275862,0.009655172,0.017931035,0,0
49,UT,otherdrug,1,0.9285714,0,0.071428575,0,0,0,0
49,UT,public_oth,1,0.75477707,0.060509555,0.1687898,0.012738854,0.003184713,0,0
49,UT,weapons,1,0.46913579,0.086419754,0.30864197,0.049382716,0.086419754,0,0
49,UT,dwi,1,0.75675678,0.027027028,0.1891892,0.006756757,0.020270269,0,0
49,UT,unknown,1,0.66666669,0,0.33333334,0,0,0,0
51,VA,homicide,1,0.32759371,0.64603311,0.019834351,0.00021796,0.006320837,0,0
51,VA,kidnapping,1,0.29007953,0.67350358,0.025952281,0.001674341,0.008790289,0,0
51,VA,sexassault,1,0.55409551,0.3738502,0.065265,0.00131406,0.005475252,0,0
51,VA,robbery,1,0.21367379,0.7720477,0.011086847,0.000503948,0.002687721,0,0
51,VA,assault,1,0.37216669,0.60102361,0.024616135,0.000243724,0.001949793,0,0
51,VA,burglary,1,0.56832969,0.41989464,0.009606445,0.000929656,0.001239541,0,0
51,VA,arson,1,0.64534885,0.33720931,0.017441861,0,0,0,0
51,VA,larceny,1,0.52433068,0.46472543,0.008403362,0.000390854,0.002149697,0,0
51,VA,otherdrug,1,0.32583874,0.65975761,0.012998419,0.000175654,0.00122958,0,0
51,VA,public_oth,1,0.40311804,0.57238305,0.022271715,0.002227172,0,0,0
51,VA,weapons,1,0.2962406,0.70225567,0.001503759,0,0,0,0
51,VA,dwi,1,0.6396867,0.26892951,0.083550915,0.002610966,0.005221932,0,0
51,VA,unknown,1,0.5486111,0.34722221,0.10416666,0,0,0,0
53,WA,homicide,1,0.58567882,0.2156457,0.083609268,0.046771523,0.035596028,0,0.032698676
53,WA,kidnapping,1,0.66494846,0.19072165,0.067010306,0.025773196,0.025773196,0,0.025773196
53,WA,sexassault,1,0.76683378,0.12428366,0.049426936,0.02829513,0.005730659,0,0.0254298
53,WA,robbery,1,0.56008899,0.28931752,0.046735905,0.049703263,0.008902078,0,0.045252226
53,WA,assault,1,0.59425718,0.24302955,0.064502709,0.051602162,0.006658344,0,0.039950062
53,WA,otherviol,1,0.59803921,0.24019608,0.044117648,0.088235296,0,0,0.029411765
53,WA,burglary,1,0.74407893,0.14078948,0.034868423,0.048026316,0.000657895,0,0.031578947
53,WA,arson,1,0.76785713,0.14285715,0.053571429,0,0,0,0.035714287
53,WA,mvtheft,1,0.77492446,0.096676737,0.036253776,0.043806646,0,0,0.048338369
53,WA,fraud,1,0.76023394,0.10916179,0.03508772,0.038986355,0,0,0.056530215
53,WA,larceny,1,0.68927789,0.17286652,0.056892779,0.043763675,0.002188184,0,0.035010941
53,WA,otherprop,1,0.81550801,0.098930478,0.037433155,0.029411765,0,0,0.018716577
53,WA,drugtraff,1,0.65796345,0.16362055,0.10879026,0.031331591,0.000870322,0,0.037423845
53,WA,drugposs,1,0.7560463,0.10094637,0.054679286,0.059936907,0,0,0.028391168
53,WA,otherdrug,1,0.44318181,0.29545453,0.125,0.10227273,0,0,0.03409091
53,WA,public_oth,1,0.66207349,0.19816273,0.05511811,0.056430448,0.00328084,0,0.024934383
53,WA,weapons,1,0.64356434,0.21452145,0.052805282,0.042904291,0.00330033,0,0.042904291
53,WA,dwi,1,0.69105691,0.073170729,0.097560972,0.12195122,0,0,0.016260162
53,WA,unknown,1,0.57999998,0.30000001,0.039999999,0.039999999,0,0,0.039999999
54,WV,homicide,1,0.80746794,0.17502917,0.004667445,0.001166861,0,0,0.011668611
54,WV,kidnapping,1,0.78481013,0.18987341,0.012658228,0.012658228,0,0,0
54,WV,sexassault,1,0.92887747,0.050556984,0.008568981,0.003427592,0,0,0.008568981
54,WV,robbery,1,0.76363635,0.20991735,0.011570248,0.003305785,0.001652893,0,0.009917355
54,WV,assault,1,0.76173288,0.2166065,0.010830325,0.003610108,0,0,0.007220217
54,WV,otherviol,1,0.92929292,0.05050505,0.01010101,0.01010101,0,0,0
54,WV,burglary,1,0.92658228,0.053164557,0.006329114,0,0.001265823,0.001265823,0.011392405
54,WV,arson,1,0.8125,0.16666667,0,0.020833334,0,0,0
54,WV,mvtheft,1,0.9375,0,0,0,0,0,0.0625
54,WV,fraud,1,0.9490909,0.039999999,0.007272727,0,0,0,0.003636364
54,WV,larceny,1,0.93380612,0.056737587,0,0,0,0,0.009456265
54,WV,otherprop,1,0.9710145,0.014492754,0,0,0,0.007246377,0.007246377
54,WV,drugtraff,1,0.78277636,0.20308483,0.002570694,0,0,0,0.011568123
54,WV,otherdrug,1,1,0,0,0,0,0,0
54,WV,public_oth,1,0.88453162,0.10239651,0.002178649,0.004357298,0,0.002178649,0.004357298
54,WV,weapons,1,0.64912283,0.3508772,0,0,0,0,0
54,WV,dwi,1,0.95238096,0.047619049,0,0,0,0,0
54,WV,unknown,1,1,0,0,0,0,0,0
55,WI,homicide,1,0.36268201,0.49983069,0.0971893,0.027768372,0.012529631,0,0
55,WI,kidnapping,1,0.39166668,0.47916666,0.079166666,0.033333335,0.016666668,0,0
55,WI,sexassault,1,0.60944116,0.24322608,0.11134632,0.027095681,0.00889077,0,0
55,WI,robbery,1,0.22665633,0.67686945,0.077876791,0.013173189,0.005424254,0,0
55,WI,assault,1,0.38481012,0.45696202,0.086075947,0.062025316,0.010126582,0,0
55,WI,otherviol,1,0.34366578,0.47708896,0.11994609,0.040431269,0.018867925,0,0
55,WI,burglary,1,0.57581764,0.31813678,0.059464816,0.038652129,0.007928642,0,0
55,WI,arson,1,0.67625898,0.24460432,0.028776979,0.043165468,0.007194245,0,0
55,WI,mvtheft,1,0.47368422,0.39473686,0.059210528,0.059210528,0.013157895,0,0
55,WI,fraud,1,0.66085273,0.28100777,0.034883723,0.02131783,0.001937985,0,0
55,WI,larceny,1,0.4890388,0.4064081,0.062394604,0.033726811,0.008431703,0,0
55,WI,otherprop,1,0.48648649,0.36936936,0.072072074,0.063063063,0.009009009,0,0
55,WI,drugtraff,1,0.45723686,0.40460527,0.10855263,0.023026315,0.006578947,0,0
55,WI,drugposs,1,0.25,0.66666669,0,0,0.083333336,0,0
55,WI,otherdrug,1,0.40466926,0.46498054,0.093774319,0.017120622,0.019455252,0,0
55,WI,public_oth,1,0.49279758,0.35936317,0.07429871,0.068233512,0.005307051,0,0
55,WI,weapons,1,0.14570552,0.7315951,0.090490796,0.024539877,0.007668712,0,0
55,WI,dwi,1,0.75147539,0.11081968,0.06360656,0.069508195,0.004590164,0,0
55,WI,unknown,1,0.52777779,0.25,0.1388889,0.083333336,0,0,0
56,WY,homicide,1,0.7227723,0.052805282,0.11551155,0.10891089,0,0,0
56,WY,kidnapping,1,0.79411763,0.029411765,0.088235296,0.088235296,0,0,0
56,WY,sexassault,1,0.80748665,0.030303031,0.13190731,0.026737968,0.003565062,0,0
56,WY,robbery,1,0.61194032,0.1641791,0.11940298,0.074626863,0.014925373,0.014925373,0
56,WY,assault,1,0.61463416,0.11707317,0.13170731,0.12195122,0.009756098,0.004878049,0
56,WY,otherviol,1,0.95744681,0,0.021276595,0,0,0.021276595,0
56,WY,burglary,1,0.77178425,0.041493777,0.12448133,0.053941909,0.004149378,0,0.004149378
56,WY,arson,1,0.73333335,0,0.13333334,0.13333334,0,0,0
56,WY,fraud,1,0.85714287,0.064935066,0.077922076,0,0,0,0
56,WY,larceny,1,0.84946239,0.021505376,0.07526882,0.043010753,0.010752688,0,0
56,WY,otherprop,1,0.85915494,0.04225352,0.084507041,0.014084507,0,0,0
56,WY,drugtraff,1,0.73750001,0.06666667,0.15416667,0.041666668,0,0,0
56,WY,drugposs,1,0.80341882,0.07692308,0.094017096,0.025641026,0,0,0
56,WY,otherdrug,1,0.78991598,0.033613447,0.15126051,0.016806724,0.008403362,0,0
56,WY,public_oth,1,0.79090911,0.036363635,0.11818182,0.054545455,0,0,0
56,WY,weapons,1,0.78571427,0.071428575,0.14285715,0,0,0,0
56,WY,dwi,1,0.75,0.054347824,0.10869565,0.086956523,0,0,0
56,WY,unknown,1,0.80000001,0,0.2,0,0,0,0
46,SD,homicide,1,0.5804196,0.062937066,0.062937066,0.2937063,0,0,0
46,SD,kidnapping,1,0.78787881,0.060606062,0.030303031,0.12121212,0,0,0
46,SD,sexassault,1,0.71809524,0.055238094,0.045714285,0.18095239,0,0,0
46,SD,robbery,1,0.52941179,0.12418301,0.013071896,0.33333334,0,0,0
46,SD,assault,1,0.44954127,0.073394492,0.01529052,0.46177369,0,0,0
46,SD,otherviol,1,0.74358976,0.025641026,0.051282052,0.17948718,0,0,0
46,SD,burglary,1,0.56268221,0.069970846,0.029154519,0.33819243,0,0,0
46,SD,arson,1,0.78947371,0.052631579,0.052631579,0.10526316,0,0,0
46,SD,mvtheft,1,0.39130434,0.086956523,0.086956523,0.43478259,0,0,0
46,SD,fraud,1,0.72619045,0.023809524,0.023809524,0.22619048,0,0,0
46,SD,larceny,1,0.66158539,0.048780486,0.012195121,0.27743903,0,0,0
46,SD,otherprop,1,0.52173913,0,0,0.47826087,0,0,0
46,SD,drugtraff,1,0.60199004,0.12935324,0.069651738,0.19900498,0,0,0
46,SD,drugposs,1,0.65693432,0.060218979,0.027372263,0.25547445,0,0,0
46,SD,otherdrug,1,0.80000001,0.06666667,0.06666667,0.06666667,0,0,0
46,SD,public_oth,1,0.57291669,0.026041666,0.015625,0.38541666,0,0,0
46,SD,weapons,1,0.75,0.16666667,0,0.083333336,0,0,0
46,SD,dwi,1,0.59067357,0.056994818,0.041450776,0.31088084,0,0,0
46,SD,unknown,1,0.5,0.033333335,0.033333335,0.43333334,0,0,0
