"","STATE_CODE","ppf_cat","year","nt","e","x","l","state"
"5188","29","kidnapping",2016,171.136996904025,NA,NA,NA,"MO"
"5189","29","larceny",2016,1551.43837074303,NA,NA,NA,"MO"
"5190","29","mvtheft",2016,248.556114551084,NA,NA,NA,"MO"
"5191","29","otherdrug",2016,43.8029218266254,NA,NA,NA,"MO"
"5192","29","otherprop",2016,1311.0316369969,NA,NA,NA,"MO"
"5193","29","otherviol",2016,374.871517027864,NA,NA,NA,"MO"
"5194","29","public_oth",2016,1141.93198529412,NA,NA,NA,"MO"
"5195","29","robbery",2016,3582.67153637771,NA,NA,NA,"MO"
"5196","29","sexassault",2016,4303.8917376161,NA,NA,NA,"MO"
"5197","29","weapons",2016,886.2451625387,NA,NA,NA,"MO"
"5198","30","arson",2010,14.1952420016407,9.00737704918033,8.2387041773231,1.72299450206173,"MT"
"5199","30","assault",2010,301.141919606235,151.123770491803,145.20716112532,2.07387788090105,"MT"
"5200","30","burglary",2010,191.635767022149,111.090983606557,115.341858482523,1.66145898413095,"MT"
"5201","30","drugposs",2010,86.1853978671042,84.0688524590164,79.2975277067349,1.0868610959202,"MT"
"5202","30","drugtraff",2010,85.1714520098441,71.0581967213115,59.7306052855925,1.42592648446488,"MT"
"5203","30","dwi",2010,181.496308449549,181.148360655738,170.953111679454,1.06167303225146,"MT"
"5204","30","fraud",2010,116.603773584906,94.0770491803279,100.924126172208,1.15536074482273,"MT"
"5205","30","homicide",2010,338.657916324856,50.0409836065574,38.1040068201194,8.88772453573153,"MT"
"5206","30","kidnapping",2010,41.571780147662,1.00081967213115,6.17902813299233,6.72788329376484,"MT"
"5207","30","larceny",2010,181.496308449549,107.087704918033,131.81926683717,1.37685721370111,"MT"
"5208","30","otherdrug",2010,9.12551271534044,16.0131147540984,13.38789428815,0.681624198617826,"MT"
"5209","30","otherprop",2010,27.3765381460213,28.0229508196721,26.7757885763001,1.02243629792674,"MT"
"5210","30","otherviol",2010,112.547990155865,80.0655737704918,77.2378516624041,1.45716106460077,"MT"
"5211","30","public_oth",2010,161.217391304348,90.0737704918033,78.2676896845695,2.05982049494597,"MT"
"5212","30","robbery",2010,111.534044298605,51.0418032786885,48.4023870417732,2.30430875655672,"MT"
"5213","30","sexassault",2010,505.958982772765,91.0745901639344,107.1031543052,4.72403437653188,"MT"
"5214","30","weapons",2010,6.0836751435603,5.00409836065574,1.02983802216539,5.90740972135449,"MT"
"5215","30","arson",2011,15,5,6,2.5,"MT"
"5216","30","assault",2011,307,165,158,1.94303797468354,"MT"
"5217","30","burglary",2011,188,123,105,1.79047619047619,"MT"
"5218","30","drugposs",2011,92,103,87,1.05747126436782,"MT"
"5219","30","drugtraff",2011,97,75,78,1.24358974358974,"MT"
"5220","30","dwi",2011,194,124,166,1.16867469879518,"MT"
"5221","30","fraud",2011,111,64,66,1.68181818181818,"MT"
"5222","30","homicide",2011,347,44,37,9.37837837837838,"MT"
"5223","30","kidnapping",2011,36,3,6,6,"MT"
"5224","30","larceny",2011,158,131,119,1.32773109243697,"MT"
"5225","30","otherdrug",2011,12,20,14,0.857142857142857,"MT"
"5226","30","otherprop",2011,29,24,24,1.20833333333333,"MT"
"5227","30","otherviol",2011,116,93,63,1.84126984126984,"MT"
"5228","30","public_oth",2011,173,89,98,1.76530612244898,"MT"
"5229","30","robbery",2011,114,48,62,1.83870967741935,"MT"
"5230","30","sexassault",2011,486,120,97,5.01030927835051,"MT"
"5231","30","weapons",2011,10,7,7,1.42857142857143,"MT"
"5232","30","arson",2012,14,10,7,2,"MT"
"5233","30","assault",2012,314,154,151,2.0794701986755,"MT"
"5234","30","burglary",2012,206,99,105,1.96190476190476,"MT"
"5235","30","drugposs",2012,108,83,92,1.17391304347826,"MT"
"5236","30","drugtraff",2012,94,59,69,1.36231884057971,"MT"
"5237","30","dwi",2012,152,136,116,1.31034482758621,"MT"
"5238","30","fraud",2012,109,48,69,1.57971014492754,"MT"
"5239","30","homicide",2012,354,20,44,8.04545454545455,"MT"
"5240","30","kidnapping",2012,33,7,4,8.25,"MT"
"5241","30","larceny",2012,170,94,107,1.58878504672897,"MT"
"5242","30","otherdrug",2012,18,12,19,0.947368421052632,"MT"
"5243","30","otherprop",2012,29,21,22,1.31818181818182,"MT"
"5244","30","otherviol",2012,146,87,101,1.44554455445545,"MT"
"5245","30","public_oth",2012,164,85,81,2.02469135802469,"MT"
"5246","30","robbery",2012,100,42,55,1.81818181818182,"MT"
"5247","30","sexassault",2012,509,104,87,5.85057471264368,"MT"
"5248","30","weapons",2012,10,3,4,2.5,"MT"
"5249","30","arson",2013,17,5.00401284109149,8.00657894736842,2.12325390304026,"MT"
"5250","30","assault",2013,317,168.134831460674,180.148026315789,1.75966401899023,"MT"
"5251","30","burglary",2013,200,122.097913322632,128.105263157895,1.56121610517666,"MT"
"5252","30","drugposs",2013,99,104.083467094703,94.0773026315789,1.05232608961695,"MT"
"5253","30","drugtraff",2013,84,70.0561797752809,65.0534539473684,1.29124581252765,"MT"
"5254","30","dwi",2013,172,130.104333868379,142.116776315789,1.21027231590033,"MT"
"5255","30","fraud",2013,88,82.0658105939005,79.0649671052632,1.11300874738671,"MT"
"5256","30","homicide",2013,330,50.0401284109149,38.03125,8.67707477403451,"MT"
"5257","30","kidnapping",2013,36,7.00561797752809,5.00411184210526,7.19408381265406,"MT"
"5258","30","larceny",2013,157,113.090690208668,108.088815789474,1.4525092060014,"MT"
"5259","30","otherdrug",2013,11,14.0112359550562,10.0082236842105,1.09909613804437,"MT"
"5260","30","otherprop",2013,28,22.0176565008026,20.0164473684211,1.39884963023829,"MT"
"5261","30","otherviol",2013,132,100.08025682183,86.0707236842105,1.53362251820145,"MT"
"5262","30","public_oth",2013,168,88.0706260032103,95.078125,1.76696795398521,"MT"
"5263","30","robbery",2013,87,46.0369181380417,40.0328947368421,2.17321281840592,"MT"
"5264","30","sexassault",2013,526,118.094703049759,114.09375,4.61024376883046,"MT"
"5265","30","weapons",2013,9,7.00561797752809,4.00328947368421,2.2481511914544,"MT"
"5266","30","arson",2014,14,9.11920529801325,8.0705467372134,1.7347027972028,"MT"
"5267","30","assault",2014,305,161.105960264901,137.199294532628,2.22304350061703,"MT"
"5268","30","burglary",2014,194,112.470198675497,106.934744268078,1.81419052645468,"MT"
"5269","30","drugposs",2014,109,126.655629139073,98.8641975308642,1.10252247752248,"MT"
"5270","30","drugtraff",2014,89,68.9006622516556,65.5731922398589,1.35726196880043,"MT"
"5271","30","dwi",2014,160,130.708609271523,137.199294532628,1.16618675442205,"MT"
"5272","30","fraud",2014,91,67.887417218543,63.5555555555556,1.43181818181818,"MT"
"5273","30","homicide",2014,342,37.4900662251656,39.3439153439153,8.69257665411511,"MT"
"5274","30","kidnapping",2014,38,3.03973509933775,7.06172839506173,5.38111888111888,"MT"
"5275","30","larceny",2014,162,102.337748344371,98.8641975308642,1.63861138861139,"MT"
"5276","30","otherdrug",2014,15,13.1721854304636,16.1410934744268,0.92930506993007,"MT"
"5277","30","otherprop",2014,30,30.3973509933775,27.2380952380952,1.1013986013986,"MT"
"5278","30","otherviol",2014,146,90.1788079470199,88.7760141093474,1.64458836617928,"MT"
"5279","30","public_oth",2014,161,90.1788079470199,92.8112874779541,1.7347027972028,"MT"
"5280","30","robbery",2014,93,48.635761589404,55.4850088183422,1.67612841703751,"MT"
"5281","30","sexassault",2014,530,125.64238410596,96.8465608465608,5.4725743006993,"MT"
"5282","30","weapons",2014,12,6.0794701986755,4.0352733686067,2.97377622377622,"MT"
"5283","30","arson",2015,15.0350877192982,6.0053050397878,7.03595890410959,2.13689248675351,"MT"
"5284","30","assault",2015,328.767251461988,145.128205128205,155.796232876712,2.11023877401551,"MT"
"5285","30","burglary",2015,199.465497076023,88.077807250221,107.549657534247,1.85463628289573,"MT"
"5286","30","drugposs",2015,136.318128654971,140.123784261715,121.621575342466,1.12083837321727,"MT"
"5287","30","drugtraff",2015,92.2152046783626,64.0565870910698,64.3287671232877,1.43349870986381,"MT"
"5288","30","dwi",2015,153.357894736842,112.099027409372,122.626712328767,1.2506075701164,"MT"
"5289","30","fraud",2015,95.2222222222222,40.0353669319187,74.3801369863014,1.28021036368566,"MT"
"5290","30","homicide",2015,340.795321637427,49.0433244916004,32.1643835616438,10.5954252468195,"MT"
"5291","30","kidnapping",2015,34.0795321637427,7.00618921308577,6.03082191780822,5.6508934649704,"MT"
"5292","30","larceny",2015,165.385964912281,68.0601237842617,102.52397260274,1.61314432823549,"MT"
"5293","30","otherdrug",2015,12.0280701754386,4.00353669319187,11.0565068493151,1.08787253871088,"MT"
"5294","30","otherprop",2015,33.0771929824561,17.0150309460654,19.097602739726,1.73200759452653,"MT"
"5295","30","otherviol",2015,147.343859649123,97.0857648099027,91.4674657534247,1.61088818232188,"MT"
"5296","30","public_oth",2015,158.369590643275,96.0848806366048,89.4571917808219,1.77033939352014,"MT"
"5297","30","robbery",2015,86.2011695906433,53.0468611847922,41.2106164383562,2.09172240166766,"MT"
"5298","30","sexassault",2015,559.305263157895,136.120247568523,119.611301369863,4.67602355924886,"MT"
"5299","30","weapons",2015,14.0327485380117,9.0079575596817,8.04109589041096,1.74512886418203,"MT"
"5300","30","arson",2016,14.0055379746835,NA,NA,NA,"MT"
"5301","30","assault",2016,318.125791139241,NA,NA,NA,"MT"
"5302","30","burglary",2016,180.071202531646,NA,NA,NA,"MT"
"5303","30","drugposs",2016,155.061313291139,NA,NA,NA,"MT"
"5304","30","drugtraff",2016,92.0363924050633,NA,NA,NA,"MT"
"5305","30","dwi",2016,143.056566455696,NA,NA,NA,"MT"
"5306","30","fraud",2016,61.0241297468354,NA,NA,NA,"MT"
"5307","30","homicide",2016,357.14121835443,NA,NA,NA,"MT"
"5308","30","kidnapping",2016,35.0138449367089,NA,NA,NA,"MT"
"5309","30","larceny",2016,131.051819620253,NA,NA,NA,"MT"
"5310","30","otherdrug",2016,5.00197784810127,NA,NA,NA,"MT"
"5311","30","otherprop",2016,31.0122626582278,NA,NA,NA,"MT"
"5312","30","otherviol",2016,153.060522151899,NA,NA,NA,"MT"
"5313","30","public_oth",2016,165.065268987342,NA,NA,NA,"MT"
"5314","30","robbery",2016,98.0387658227848,NA,NA,NA,"MT"
"5315","30","sexassault",2016,575.227452531646,NA,NA,NA,"MT"
"5316","30","weapons",2016,15.0059335443038,NA,NA,NA,"MT"
"5317","31","arson",2000,31.402704135737,13,8,3.92533801696713,"NE"
"5318","31","assault",2000,268.442470837752,129,109,2.46277496181424,"NE"
"5319","31","burglary",2000,371.767497348887,139,138,2.69396737209338,"NE"
"5320","31","dwi",2000,54.7014846235419,54,44,1.24321555962595,"NE"
"5321","31","fraud",2000,221.844909862142,142,116,1.91245611950122,"NE"
"5322","31","homicide",2000,441.663838812301,50,22,20.0756290369228,"NE"
"5323","31","kidnapping",2000,59.7664369034995,9,20,2.98832184517497,"NE"
"5324","31","larceny",2000,211.715005302227,120,118,1.79419496018836,"NE"
"5325","31","otherdrug",2000,641.22295864263,424,335,1.91409838400785,"NE"
"5326","31","otherprop",2000,160.05249204666,86,81,1.97595669193407,"NE"
"5327","31","otherviol",2000,78.0002651113468,46,39,2.00000679772684,"NE"
"5328","31","public_oth",2000,264.390509013786,138,174,1.51948568398727,"NE"
"5329","31","robbery",2000,349.481707317073,79,67,5.21614488532945,"NE"
"5330","31","sexassault",2000,534.858960763521,134,117,4.57144410908992,"NE"
"5331","31","weapons",2000,131.688759278897,43,52,2.53247613997879,"NE"
"5332","31","arson",2001,36.4479431183342,7,11,3.31344937439402,"NE"
"5333","31","assault",2001,288.546216353479,145,134,2.15332997278716,"NE"
"5334","31","burglary",2001,372.578974098527,150,153,2.43515669345443,"NE"
"5335","31","dwi",2001,64.796343321483,80,59,1.09824310714378,"NE"
"5336","31","fraud",2001,248.048501777552,161,146,1.69896234094214,"NE"
"5337","31","homicide",2001,469.773489080752,56,29,16.1990858303707,"NE"
"5338","31","kidnapping",2001,48.5972574911122,7,11,4.41793249919202,"NE"
"5339","31","larceny",2001,213.625444388014,128,112,1.9073700391787,"NE"
"5340","31","otherdrug",2001,730.98374809548,440,475,1.53891315388522,"NE"
"5341","31","otherprop",2001,165.028186896902,103,110,1.50025624451729,"NE"
"5342","31","otherviol",2001,85.0452006094464,59,46,1.84880870890101,"NE"
"5343","31","public_oth",2001,227.799644489589,166,159,1.43270216660119,"NE"
"5344","31","robbery",2001,361.442102590147,80,77,4.69405328039152,"NE"
"5345","31","sexassault",2001,551.781361097004,137,134,4.11777135147018,"NE"
"5346","31","weapons",2001,122.505586592179,67,48,2.55219972067039,"NE"
"5347","31","arson",2002,32.3900497512438,6,13,2.49154228855721,"NE"
"5348","31","assault",2002,299.607960199005,149,114,2.62814000174566,"NE"
"5349","31","burglary",2002,369.449004975124,125,162,2.28054941342669,"NE"
"5350","31","dwi",2002,86.0360696517413,65,71,1.21177562889776,"NE"
"5351","31","fraud",2002,263.169154228856,166,158,1.66562755841048,"NE"
"5352","31","homicide",2002,496.984825870647,37,34,14.6172007609014,"NE"
"5353","31","kidnapping",2002,44.5363184079602,16,13,3.42587064676617,"NE"
"5354","31","larceny",2002,229.766915422886,136,137,1.67713076951011,"NE"
"5355","31","otherdrug",2002,695.373880597015,540,483,1.43969747535614,"NE"
"5356","31","otherprop",2002,157.901492537313,103,93,1.69786551115391,"NE"
"5357","31","otherviol",2002,98.1823383084577,60,51,1.92514388840113,"NE"
"5358","31","public_oth",2002,234.827860696517,218,171,1.37326234325449,"NE"
"5359","31","robbery",2002,364.388059701493,73,86,4.23707046164526,"NE"
"5360","31","sexassault",2002,554.67960199005,149,129,4.29984187589186,"NE"
"5361","31","weapons",2002,141.706467661692,48,55,2.57648123021257,"NE"
"5362","31","arson",2003,25.2958222651533,9,14,1.80684444751095,"NE"
"5363","31","assault",2003,334.91668679063,151,148,2.26295058642318,"NE"
"5364","31","burglary",2003,331.881188118812,167,146,2.27315882273159,"NE"
"5365","31","dwi",2003,79.9347983578846,79,68,1.17551174055713,"NE"
"5366","31","fraud",2003,271.171214682444,161,172,1.57657682954909,"NE"
"5367","31","homicide",2003,499.84544795943,54,48,10.4134468324881,"NE"
"5368","31","kidnapping",2003,47.5561458584883,16,12,3.96301215487402,"NE"
"5369","31","larceny",2003,228.674233276986,132,139,1.64513836889918,"NE"
"5370","31","otherdrug",2003,752.803670610964,520,540,1.39408087150178,"NE"
"5371","31","otherprop",2003,167.964259840618,100,103,1.63072096932639,"NE"
"5372","31","otherviol",2003,107.25428640425,71,56,1.91525511436161,"NE"
"5373","31","public_oth",2003,282.301376479111,158,182,1.55110646417094,"NE"
"5374","31","robbery",2003,351.106013040328,79,67,5.24038825433326,"NE"
"5375","31","sexassault",2003,574.721081864284,163,141,4.07603604159067,"NE"
"5376","31","weapons",2003,134.573774450616,50,60,2.2428962408436,"NE"
"5377","31","arson",2004,20.2358604091456,12.0182002022245,5.00268384326355,4.04500085217149,"NE"
"5378","31","assault",2004,337.938868832732,180.273003033367,121.064949006978,2.79138488558942,"NE"
"5379","31","burglary",2004,353.115764139591,175.265419615774,157.084272678476,2.24793837166855,"NE"
"5380","31","dwi",2004,91.0613718411552,55.0834175935288,68.0365002683843,1.33841939961557,"NE"
"5381","31","fraud",2004,260.030806257521,156.236602628918,160.085882984434,1.62432065470011,"NE"
"5382","31","homicide",2004,505.89651022864,46.0697674418605,31.016639828234,16.3104873071431,"NE"
"5383","31","kidnapping",2004,51.6014440433213,16.0242669362993,10.0053676865271,5.15737608651865,"NE"
"5384","31","larceny",2004,221.582671480144,140.212335692619,145.077831454643,1.52733652866475,"NE"
"5385","31","otherdrug",2004,732.538146811071,550.834175935288,513.275362318841,1.42718353653614,"NE"
"5386","31","otherprop",2004,164.922262334537,118.178968655207,111.059581320451,1.48498905158548,"NE"
"5387","31","otherviol",2004,122.426955475331,71.1076845298281,61.0327428878154,2.00592255374078,"NE"
"5388","31","public_oth",2004,258.007220216606,158.239635995956,195.104669887279,1.32240412474837,"NE"
"5389","31","robbery",2004,363.233694344164,106.160768452983,75.0402576489533,4.84051768643188,"NE"
"5390","31","sexassault",2004,596.957882069795,147.22295247725,143.076757917338,4.17229108877828,"NE"
"5391","31","weapons",2004,124.450541516245,48.0728008088979,68.0365002683843,1.82917317947461,"NE"
"5392","31","arson",2005,27.3224824355972,11.0148984198646,14.0288065843621,1.94759848396894,"NE"
"5393","31","assault",2005,397.693911007026,259.35079006772,139.286008230453,2.85523230983137,"NE"
"5394","31","burglary",2005,371.38337236534,178.241083521445,155.318930041152,2.3911017946553,"NE"
"5395","31","dwi",2005,77.9196721311475,80.1083521444695,78.1604938271605,0.996918882107558,"NE"
"5396","31","fraud",2005,256.021779859485,145.196388261851,164.337448559671,1.55790285235275,"NE"
"5397","31","homicide",2005,521.151053864169,64.0866817155756,42.0864197530864,12.382879249926,"NE"
"5398","31","kidnapping",2005,57.6807962529274,15.020316027088,18.037037037037,3.19790862182554,"NE"
"5399","31","larceny",2005,216.555971896955,177.239729119639,140.288065843621,1.54365213173835,"NE"
"5400","31","otherdrug",2005,770.089227166276,596.807223476298,601.234567901235,1.28084655853118,"NE"
"5401","31","otherprop",2005,172.030444964871,115.155756207675,115.236625514403,1.49284521476524,"NE"
"5402","31","otherviol",2005,132.564637002342,66.0893905191874,74.1522633744856,1.78773554534486,"NE"
"5403","31","public_oth",2005,220.6037470726,181.245146726862,161.331275720165,1.36739603705388,"NE"
"5404","31","robbery",2005,394.658079625293,117.158465011287,71.1460905349794,5.54715061161733,"NE"
"5405","31","sexassault",2005,601.094613583138,169.228893905192,130.267489711934,4.61431025432641,"NE"
"5406","31","weapons",2005,104.230210772834,42.0568848758465,43.0884773662551,2.41898106277624,"NE"
"5407","31","arson",2006,24.2642589737943,11.01,11.2437810945274,2.15801595297905,"NE"
"5408","31","assault",2006,518.648535564854,239.217272727273,413.975576662144,1.25284815047951,"NE"
"5409","31","burglary",2006,394.294208324158,178.161818181818,183.989145183175,2.14302973108336,"NE"
"5410","31","dwi",2006,79.8698524554063,69.0627272727273,54.1745816372682,1.47430492385126,"NE"
"5411","31","fraud",2006,236.576524994495,163.148181818182,155.368611488014,1.52267901945397,"NE"
"5412","31","homicide",2006,542.912794538648,46.0418181818182,33.7313432835821,16.0952023159688,"NE"
"5413","31","kidnapping",2006,54.5945826910372,11.01,18.3989145183175,2.9672719353462,"NE"
"5414","31","larceny",2006,253.763708434266,163.148181818182,192.166440524649,1.32054123363811,"NE"
"5415","31","otherdrug",2006,765.335168465096,546.496363636364,521.302578018996,1.46812082029874,"NE"
"5416","31","otherprop",2006,171.87183439771,124.112727272727,108.349163274536,1.58627744971338,"NE"
"5417","31","otherviol",2006,124.354327240696,83.0754545454545,64.3962008141113,1.93108173570149,"NE"
"5418","31","public_oth",2006,240.620568156794,209.19,174.789687924016,1.37662908501441,"NE"
"5419","31","robbery",2006,440.800704690597,113.102727272727,133.903211216644,3.29193527687263,"NE"
"5420","31","sexassault",2006,639.969830433825,194.176363636364,151.279963817277,4.23036742133816,"NE"
"5421","31","weapons",2006,103.123100638626,51.0463636363636,42.9308005427408,2.40207728099454,"NE"
"5422","31","arson",2007,24.0158940397351,12,9.00440744368266,2.6671265366367,"NE"
"5423","31","assault",2007,347.229801324503,191,161.078844270323,2.15565118372578,"NE"
"5424","31","burglary",2007,388.256953642384,160,183.089618021547,2.12058421355541,"NE"
"5425","31","dwi",2007,95.0629139072848,139,71.0347698334966,1.33825891362933,"NE"
"5426","31","fraud",2007,245.162251655629,158,170.083251714006,1.44142500325587,"NE"
"5427","31","homicide",2007,550.364238410596,43,36.0176297747307,15.2804124494811,"NE"
"5428","31","kidnapping",2007,47.0311258278146,15,14.0068560235064,3.35772180058728,"NE"
"5429","31","larceny",2007,226.149668874172,129,144.070519098923,1.56971509708306,"NE"
"5430","31","otherdrug",2007,793.525165562914,515,565.276689520078,1.40378186518998,"NE"
"5431","31","otherprop",2007,188.124503311258,124,118.057786483839,1.59349509180413,"NE"
"5432","31","otherviol",2007,143.094701986755,87,80.0391772771792,1.78780825658929,"NE"
"5433","31","public_oth",2007,276.182781456954,221,227.111165523996,1.21606870723303,"NE"
"5434","31","robbery",2007,418.276821192053,88,102.049951028404,4.09874592762552,"NE"
"5435","31","sexassault",2007,679.449668874172,168,113.055337904016,6.00988579107186,"NE"
"5436","31","weapons",2007,111.073509933775,46,49.0239960822723,2.26569677729598,"NE"
"5437","31","arson",2008,27.011780104712,9,9,3.00130890052356,"NE"
"5438","31","assault",2008,377.164485165794,218,208,1.81329079406632,"NE"
"5439","31","burglary",2008,365.1592495637,165,165,2.21308636099212,"NE"
"5440","31","dwi",2008,163.071116928447,163,121,1.34769518122683,"NE"
"5441","31","fraud",2008,233.101657940663,146,178,1.30955987607114,"NE"
"5442","31","homicide",2008,557.243019197208,39,40,13.9310754799302,"NE"
"5443","31","kidnapping",2008,48.020942408377,22,10,4.8020942408377,"NE"
"5444","31","larceny",2008,211.092059336824,142,155,1.36188425378596,"NE"
"5445","31","otherdrug",2008,743.324171029668,433,495,1.50166499197913,"NE"
"5446","31","otherprop",2008,194.084642233857,116,121,1.60400530771783,"NE"
"5447","31","otherviol",2008,150.065445026178,101,77,1.94890188345686,"NE"
"5448","31","public_oth",2008,270.11780104712,189,200,1.3505890052356,"NE"
"5449","31","robbery",2008,404.176265270506,111,77,5.24904240611047,"NE"
"5450","31","sexassault",2008,734.320244328098,163,141,5.20794499523474,"NE"
"5451","31","weapons",2008,108.047120418848,53,46,2.348850443888,"NE"
"5452","31","arson",2009,27.0117111255693,10,6,4.50195185426155,"NE"
"5453","31","assault",2009,387.167859466493,220,215,1.80078074170462,"NE"
"5454","31","burglary",2009,365.158317067881,185,166,2.19974889799928,"NE"
"5455","31","dwi",2009,205.088917805248,178,160,1.2818057362828,"NE"
"5456","31","fraud",2009,201.087182823682,146,142,1.41610692129354,"NE"
"5457","31","homicide",2009,556.241162437649,38,36,15.4511434010458,"NE"
"5458","31","kidnapping",2009,60.0260247234873,13,13,4.61738651719133,"NE"
"5459","31","larceny",2009,198.085881587508,143,144,1.37559639991325,"NE"
"5460","31","otherdrug",2009,681.295380611581,403,438,1.55546890550589,"NE"
"5461","31","otherprop",2009,189.081977878985,91,116,1.63001705068091,"NE"
"5462","31","otherviol",2009,174.075471698113,89,83,2.0972948397363,"NE"
"5463","31","public_oth",2009,259.112340056387,181,204,1.27015852968817,"NE"
"5464","31","robbery",2009,438.189980481457,111,116,3.7774998317367,"NE"
"5465","31","sexassault",2009,756.32791151594,201,167,4.52890964979605,"NE"
"5466","31","weapons",2009,115.049880720017,53,49,2.34795674938811,"NE"
"5467","31","arson",2010,31.0134257254223,14.0061430451953,13.006103286385,2.38452863571272,"NE"
"5468","31","assault",2010,392.169770463404,220.096533567354,217.101877934272,1.80638589677301,"NE"
"5469","31","burglary",2010,384.166305760069,193.084686265906,178.083568075117,2.15722489117033,"NE"
"5470","31","dwi",2010,223.096578605457,200.087757788504,176.082629107981,1.26699936124105,"NE"
"5471","31","fraud",2010,205.088783022954,138.060552874068,151.070892018779,1.35756650591207,"NE"
"5472","31","homicide",2010,558.241663057601,44.0193067134708,32.0150234741784,17.4368656486492,"NE"
"5473","31","kidnapping",2010,60.0259852750108,22.0096533567354,20.0093896713615,2.99989086428374,"NE"
"5474","31","larceny",2010,197.085318319619,173.075910487056,144.067605633803,1.36800578764791,"NE"
"5475","31","otherdrug",2010,646.279774794283,444.194822290478,451.211737089202,1.43232039787679,"NE"
"5476","31","otherprop",2010,164.071026418363,114.050021939447,101.047417840376,1.62370330608097,"NE"
"5477","31","otherviol",2010,180.077955825032,97.0425625274243,103.048356807512,1.74750924133033,"NE"
"5478","31","public_oth",2010,236.102208748376,250.10969723563,204.095774647887,1.15682066008327,"NE"
"5479","31","robbery",2010,433.187527067995,119.05221588416,111.052112676056,3.90075899169628,"NE"
"5480","31","sexassault",2010,790.342139454309,187.082053532251,168.078873239437,4.7022098864765,"NE"
"5481","31","weapons",2010,119.051537462105,64.0280824923212,61.0286384976526,1.95074870409708,"NE"
"5482","31","arson",2011,32.013425634571,7.00296987696224,12,2.66778546954758,"NE"
"5483","31","assault",2011,395.165722676736,257.109036911328,204,1.93708687586635,"NE"
"5484","31","burglary",2011,399.167400881057,200.084853627493,197,2.02623046132516,"NE"
"5485","31","dwi",2011,247.103629116845,249.105642766228,183,1.35029305528331,"NE"
"5486","31","fraud",2011,192.080553807426,124.052609249045,145,1.32469347453397,"NE"
"5487","31","homicide",2011,570.239144115796,36.0152736529487,47,12.1327477471446,"NE"
"5488","31","kidnapping",2011,62.0260121669813,23.0097581671616,14,4.43042944049867,"NE"
"5489","31","larceny",2011,226.094818544158,185.078489605431,144,1.57010290655665,"NE"
"5490","31","otherdrug",2011,639.26809314034,479.203224437845,442,1.44630790303244,"NE"
"5491","31","otherprop",2011,177.074260541221,121.051336444633,117,1.51345521830103,"NE"
"5492","31","otherviol",2011,174.07300188798,114.048366567671,97,1.79456702977299,"NE"
"5493","31","public_oth",2011,282.118313404657,204.086550700042,251,1.12397734424166,"NE"
"5494","31","robbery",2011,441.185022026432,111.047093763258,105,4.20176211453745,"NE"
"5495","31","sexassault",2011,809.339416823998,169.071701315231,151,5.35986368757615,"NE"
"5496","31","weapons",2011,122.051185231802,78.0330929147221,64,1.90704976924691,"NE"
"5497","31","arson",2012,27.0163603312462,10,5,5.40327206624924,"NE"
"5498","31","assault",2012,448.271460311048,223,259,1.7307778390388,"NE"
"5499","31","burglary",2012,402.24358715411,175,223,1.80378290203637,"NE"
"5500","31","dwi",2012,313.189658654817,278,299,1.04745705235725,"NE"
"5501","31","fraud",2012,171.103615431226,115,124,1.37986786638086,"NE"
"5502","31","homicide",2012,559.338719450616,49,49,11.4150759071554,"NE"
"5503","31","kidnapping",2012,71.0430216117956,17,28,2.53725077184984,"NE"
"5504","31","larceny",2012,267.161785497879,210,210,1.27219897856133,"NE"
"5505","31","otherdrug",2012,676.40961421935,517,550,1.229835662217,"NE"
"5506","31","otherprop",2012,181.109674813169,129,138,1.31238894792151,"NE"
"5507","31","otherviol",2012,191.115734195112,96,131,1.45889873431383,"NE"
"5508","31","public_oth",2012,235.142395475661,234,161,1.46051177314075,"NE"
"5509","31","robbery",2012,447.270854372854,115,110,4.06609867611685,"NE"
"5510","31","sexassault",2012,827.50111088669,170,154,5.37338383692655,"NE"
"5511","31","weapons",2012,136.082407594425,31,34,4.00242375277722,"NE"
"5512","31","arson",2013,32.0198142414861,9.17033450704225,12.2239234449761,2.61943838127078,"NE"
"5513","31","assault",2013,412.255108359133,211.93661971831,210.862679425837,1.95508806718036,"NE"
"5514","31","burglary",2013,354.21919504644,167.103873239437,148.724401913876,2.38171537749107,"NE"
"5515","31","dwi",2013,292.18080495356,256.769366197183,236.329186602871,1.2363297532291,"NE"
"5516","31","fraud",2013,162.100309597523,92.7222711267606,103.903349282297,1.56010668296274,"NE"
"5517","31","homicide",2013,559.34613003096,41.7759683098592,34.6344497607655,16.1499932551144,"NE"
"5518","31","kidnapping",2013,60.0371517027864,16.3028169014085,18.3358851674641,3.27429797658848,"NE"
"5519","31","larceny",2013,267.165325077399,228.239436619718,222.067942583732,1.20307921066393,"NE"
"5520","31","otherdrug",2013,643.398142414861,508.444102112676,462.471770334928,1.39121603454607,"NE"
"5521","31","otherprop",2013,172.106501547988,130.422535211268,116.127272727273,1.48205066308741,"NE"
"5522","31","otherviol",2013,156.096594427245,112.081866197183,87.6047846889952,1.7818272709807,"NE"
"5523","31","public_oth",2013,308.190712074303,224.163732394366,186.414832535885,1.65325209309713,"NE"
"5524","31","robbery",2013,452.279876160991,87.6276408450704,102.884688995215,4.39598817450888,"NE"
