"rownum","STATE_CODE","ppf_cat","year","nt","e","x","l","state"
"9724","56","homicide",2006,228.621664050235,25.39975399754,18.375,12.4419953224618,"WY"
"9725","56","kidnapping",2006,33.9843014128728,8.12792127921279,4.08333333333333,8.32268606029539,"WY"
"9726","56","larceny",2006,112.251177394035,61.9753997539975,57.1666666666667,1.96357744712597,"WY"
"9727","56","otherdrug",2006,92.6844583987441,42.6715867158672,50.0208333333333,1.85291711917523,"WY"
"9728","56","otherprop",2006,80.3265306122449,44.7035670356704,39.8125,2.01762086310191,"WY"
"9729","56","otherviol",2006,16.4772370486656,25.39975399754,6.125,2.69016115080255,"WY"
"9730","56","public_oth",2006,100.923076923077,52.8314883148831,53.0833333333333,1.90121965946142,"WY"
"9731","56","robbery",2006,80.3265306122449,23.3677736777368,22.4583333333333,3.5766915300443,"WY"
"9732","56","sexassault",2006,309.978021978022,77.2152521525215,49,6.32608208118412,"WY"
"9733","56","weapons",2006,11.3281004709576,5.079950799508,4.08333333333333,2.77422868676513,"WY"
"9734","56","assault",2007,192.132235528942,85.5720053835801,78.5277777777778,2.44667862718144,"WY"
"9735","56","burglary",2007,237.339820359281,91.6123822341857,105.043650793651,2.2594399429768,"WY"
"9736","56","drugposs",2007,95.5523952095808,60.4037685060565,65.2698412698413,1.4639593624036,"WY"
"9737","56","drugtraff",2007,211.65369261477,83.5585464333782,99.9444444444444,2.11771343361082,"WY"
"9738","56","dwi",2007,13.3567864271457,22.1480484522207,15.297619047619,0.873128451268669,"WY"
"9739","56","fraud",2007,179.802894211577,85.5720053835801,98.9246031746032,1.81757508689949,"WY"
"9740","56","homicide",2007,235.284930139721,31.2086137281292,21.4166666666667,10.9860667769519,"WY"
"9741","56","kidnapping",2007,38.0154690618762,8.05383580080754,6.11904761904762,6.21264474941168,"WY"
"9742","56","larceny",2007,117.12874251497,63.4239569313594,60.1706349206349,1.94660971534475,"WY"
"9743","56","otherdrug",2007,85.2779441117764,37.2489905787349,33.6547619047619,2.53390424668879,"WY"
"9744","56","otherprop",2007,85.2779441117764,27.1816958277254,38.7539682539683,2.20049579317711,"WY"
"9745","56","otherviol",2007,35.9605788423154,15.1009421265141,16.3174603174603,2.20380979286563,"WY"
"9746","56","public_oth",2007,100.689620758483,38.2557200538358,40.7936507936508,2.46826696800951,"WY"
"9747","56","robbery",2007,81.1681636726547,17.114401076716,28.5555555555556,2.84246487569608,"WY"
"9748","56","sexassault",2007,338.029441117764,73.4912516823688,53.031746031746,6.37409601628829,"WY"
"9749","56","weapons",2007,12.3293413173653,8.05383580080754,9.17857142857143,1.34327454041334,"WY"
"9750","56","assault",2008,199.407332998493,72.1314741035857,79.7632978723404,2.49998857015216,"WY"
"9751","56","burglary",2008,223.949773982923,103.625498007968,111.464095744681,2.00916512610394,"WY"
"9752","56","drugposs",2008,91.0115519839277,61.9721115537849,53.1755319148936,1.71153063648879,"WY"
"9753","56","drugtraff",2008,195.316926167755,100.577689243028,93.0571808510638,2.09889150285302,"WY"
"9754","56","dwi",2008,20.4520341536916,24.3824701195219,20.4521276595745,0.999995428060864,"WY"
"9755","56","fraud",2008,166.684078352587,59.9402390438247,87.9441489361702,1.89534017178978,"WY"
"9756","56","homicide",2008,244.401808136615,32.5099601593625,17.3843085106383,14.0587592533263,"WY"
"9757","56","kidnapping",2008,39.8814665996986,6.09561752988048,7.15824468085106,5.57140309919625,"WY"
"9758","56","larceny",2008,120.667001506781,50.796812749004,49.0851063829787,2.45832209398296,"WY"
"9759","56","otherdrug",2008,88.9663485685585,28.4462151394422,51.1303191489362,1.7399920448259,"WY"
"9760","56","otherprop",2008,73.6273229532898,44.7011952191235,29.655585106383,2.48274726966835,"WY"
"9761","56","otherviol",2008,34.7684580612757,13.207171314741,20.4521276595745,1.69999222770347,"WY"
"9762","56","public_oth",2008,98.1697639377197,44.7011952191235,51.1303191489362,1.91999122187686,"WY"
"9763","56","robbery",2008,69.5369161225515,19.3027888446215,20.4521276595745,3.39998445540694,"WY"
"9764","56","sexassault",2008,357.910597689603,98.5458167330677,70.5598404255319,5.07244057712032,"WY"
"9765","56","weapons",2008,11.2486187845304,4.06374501992032,6.13563829787234,1.83332495144492,"WY"
"9766","56","assault",2009,191.775100401606,66.3625154130703,88.6581956797967,2.16308372769319,"WY"
"9767","56","burglary",2009,216.25702811245,121.494451294698,103.944091486658,2.08051294709914,"WY"
"9768","56","drugposs",2009,99.9678714859438,59.2157829839704,65.2198221092757,1.53278356568418,"WY"
"9769","56","drugtraff",2009,202.995983935743,110.263871763255,94.7725540025413,2.14192796714437,"WY"
"9770","56","dwi",2009,24.4819277108434,35.7336621454994,24.4574332909784,1.00100151228355,"WY"
"9771","56","fraud",2009,138.730923694779,70.4463625154131,76.4294790343075,1.81514940894083,"WY"
"9772","56","homicide",2009,259.100401606426,34.7127003699137,20.3811944091487,12.7127192060011,"WY"
"9773","56","kidnapping",2009,38.7630522088353,3.06288532675709,11.2096569250318,3.45800522425226,"WY"
"9774","56","larceny",2009,122.409638554217,61.2577065351418,68.277001270648,1.79283852946307,"WY"
"9775","56","otherdrug",2009,66.3052208835341,26.5450061652281,34.6480304955527,1.91367936171855,"WY"
"9776","56","otherprop",2009,88.7469879518072,45.9432799013563,44.8386277001271,1.97925299019702,"WY"
"9777","56","otherviol",2009,27.5421686746988,18.3773119605425,18.3430749682338,1.50150226842532,"WY"
"9778","56","public_oth",2009,91.8072289156626,42.8803945745993,41.7814485387548,2.19732039281754,"WY"
"9779","56","robbery",2009,68.3453815261044,27.5659679408138,18.3430749682338,3.72595007349987,"WY"
"9780","56","sexassault",2009,385.590361445783,96.9913686806412,85.6010165184244,4.50450680527597,"WY"
"9781","56","weapons",2009,9.18072289156627,7.14673242909988,5.09529860228717,1.80180272211039,"WY"
"9782","56","assault",2010,169.458333333333,73.8827085852479,64.6427640156454,2.62145865687797,"WY"
"9783","56","burglary",2010,233.770833333333,143.717049576784,116.972620599739,1.99850898556217,"WY"
"9784","56","drugposs",2010,93.9166666666667,56.677146311971,61.5645371577575,1.52549943526754,"WY"
"9785","56","drugtraff",2010,218.458333333333,90.0761789600967,98.503259452412,2.21777771159819,"WY"
"9786","56","dwi",2010,35.7291666666667,41.4957678355502,35.9126466753585,0.994890936044049,"WY"
"9787","56","fraud",2010,132.708333333333,65.7859733978235,72.851368970013,1.82163129134826,"WY"
"9788","56","homicide",2010,273.583333333333,35.4232164449819,21.5475880052151,12.6967033742764,"WY"
"9789","56","kidnapping",2010,30.625,11.1330108827086,11.2868318122555,2.71333891648377,"WY"
"9790","56","larceny",2010,115.354166666667,56.677146311971,58.4863102998696,1.97232764513996,"WY"
"9791","56","otherdrug",2010,58.1875,31.3748488512697,25.651890482399,2.26835133418043,"WY"
"9792","56","otherprop",2010,89.8333333333333,38.459492140266,44.1212516297262,2.0360558691134,"WY"
"9793","56","otherviol",2010,27.5625,24.2902055622733,9.23468057366362,2.98467280813215,"WY"
"9794","56","public_oth",2010,92.8958333333333,50.6045949214027,45.1473272490222,2.05761534500019,"WY"
"9795","56","robbery",2010,77.5833333333333,21.2539298669891,24.625814863103,3.15048796413949,"WY"
"9796","56","sexassault",2010,397.104166666667,88.0519951632406,90.2946544980443,4.39787016046744,"WY"
"9797","56","weapons",2010,11.2291666666667,8.09673518742443,6.15645371577575,1.82396671608076,"WY"
"9798","56","assault",2011,178.712909441233,69.6524822695036,75.4285714285714,2.36929993577392,"WY"
"9799","56","burglary",2011,260.961464354528,134.25768321513,128.432432432432,2.03189692363585,"WY"
"9800","56","drugposs",2011,89.3564547206166,69.6524822695036,49.9459459459459,1.78906321680888,"WY"
"9801","56","drugtraff",2011,210.190751445087,114.068557919622,102.949806949807,2.04168184159456,"WY"
"9802","56","dwi",2011,41.6319845857418,65.6146572104019,35.6756756756757,1.16695714369125,"WY"
"9803","56","fraud",2011,125.911368015414,46.434988179669,62.1776061776062,2.02502759041184,"WY"
"9804","56","homicide",2011,286.346820809249,25.2364066193853,30.5791505791506,9.36411951888831,"WY"
"9805","56","kidnapping",2011,30.4624277456647,10.0945626477541,7.13513513513514,4.26935540374847,"WY"
"9806","56","larceny",2011,113.726396917148,57.5390070921986,61.1583011583012,1.85954146474378,"WY"
"9807","56","otherdrug",2011,63.971098265896,39.3687943262411,30.5791505791506,2.09198414783675,"WY"
"9808","56","otherprop",2011,84.2793834296724,33.3120567375887,40.7722007722008,2.06707957464822,"WY"
"9809","56","otherviol",2011,42.6473988439306,18.1702127659574,19.3667953667954,2.20208857667026,"WY"
"9810","56","public_oth",2011,98.495183044316,55.5200945626478,51.984555984556,1.89470086218641,"WY"
"9811","56","robbery",2011,74.1252408477842,12.113475177305,12.2316602316602,6.06011280920963,"WY"
"9812","56","sexassault",2011,393.980732177264,98.9267139479905,76.4478764478765,5.15358634514704,"WY"
"9813","56","weapons",2011,13.2003853564547,4.03782505910165,7.13513513513514,1.850054008291,"WY"
"9814","56","assault",2012,172.993006993007,76.8407079646018,86.6856492027335,1.99563605491867,"WY"
"9815","56","burglary",2012,267.076923076923,110.205752212389,121.964692482916,2.18978884495063,"WY"
"9816","56","drugposs",2012,109.258741258741,70.7743362831858,71.5660592255125,1.52668377218389,"WY"
"9817","56","drugtraff",2012,221.552447552448,108.183628318584,114.908883826879,1.92807066063087,"WY"
"9818","56","dwi",2012,71.8275058275058,96.0508849557522,64.5102505694761,1.11342779160576,"WY"
"9819","56","fraud",2012,110.270396270396,47.5199115044248,67.5341685649203,1.63280897083073,"WY"
"9820","56","homicide",2012,280.228438228438,27.2986725663717,27.2152619589977,10.2967385965503,"WY"
"9821","56","kidnapping",2012,33.3846153846154,6.06637168141593,7.05580865603645,4.73150803998262,"WY"
"9822","56","larceny",2012,110.270396270396,59.6526548672566,54.4305239179954,2.02589261195664,"WY"
"9823","56","otherdrug",2012,72.8391608391608,52.5752212389381,35.2790432801822,2.0646580538106,"WY"
"9824","56","otherprop",2012,76.8857808857809,43.4756637168142,42.3348519362187,1.81613439918525,"WY"
"9825","56","otherviol",2012,41.4778554778555,23.2544247787611,25.1993166287016,1.64599128178789,"WY"
"9826","56","public_oth",2012,102.177156177156,66.7300884955752,46.3667425968109,2.20367337567043,"WY"
"9827","56","robbery",2012,73.8508158508158,18.1991150442478,15.119589977221,4.88444567359822,"WY"
"9828","56","sexassault",2012,415.79020979021,101.106194690265,97.7733485193622,4.25259251203686,"WY"
"9829","56","weapons",2012,10.1165501165501,6.06637168141593,7.05580865603645,1.43379031514625,"WY"
"9830","56","assault",2013,163.076462459696,90.8067729083665,75.8324084350721,2.15048507392881,"WY"
"9831","56","burglary",2013,255.250115154307,129.147410358566,128.409544950056,1.98778147881129,"WY"
"9832","56","drugposs",2013,108.380009212345,74.6633466135458,86.9544950055494,1.24639915631076,"WY"
"9833","56","drugtraff",2013,214.734223859972,106.950199203187,104.143174250832,2.06191356663258,"WY"
"9834","56","dwi",2013,103.315522800553,85.7619521912351,95.0432852386238,1.08703652805309,"WY"
"9835","56","fraud",2013,90.1478581298941,48.4302788844622,49.5438401775805,1.81955734167509,"WY"
"9836","56","homicide",2013,280.572547213266,34.304780876494,24.2663706992231,11.5621965349045,"WY"
"9837","56","kidnapping",2013,32.4127130354675,7.06274900398406,4.04439511653718,8.01423008917569,"WY"
"9838","56","larceny",2013,115.470290188853,66.5916334661355,60.6659267480577,1.90337964617923,"WY"
"9839","56","otherdrug",2013,90.1478581298941,78.699203187251,39.4328523862375,2.28611050620717,"WY"
"9840","56","otherprop",2013,77.9930907415937,52.4661354581673,58.6437291897891,1.32994766566062,"WY"
"9841","56","otherviol",2013,39.502994011976,23.2061752988048,25.2774694783574,1.56277486738926,"WY"
"9842","56","public_oth",2013,122.560571165362,57.5109561752988,55.6104328523862,2.20391327452332,"WY"
"9843","56","robbery",2013,76.9801934592354,24.2151394422311,21.2330743618202,3.62548504034139,"WY"
"9844","56","sexassault",2013,419.339474896361,122.084661354582,76.8435072142064,5.45705798835319,"WY"
"9845","56","weapons",2013,9.11607554122524,11.0986055776892,5.05549389567148,1.80320177006453,"WY"
"9846","56","assault",2014,178.089709762533,77.8174097664543,77.6188289322618,2.29441376805559,"WY"
"9847","56","burglary",2014,256.003957783641,131.380042462845,128.020665901263,1.99970806261144,"WY"
"9848","56","drugposs",2014,96.1279683377309,85.9023354564756,55.4420206659013,1.73384676790564,"WY"
"9849","56","drugtraff",2014,217.552770448549,110.157112526539,114.916188289323,1.89314293910289,"WY"
"9850","56","dwi",2014,94.1042216358839,59.6263269639066,63.5063145809414,1.48180889186924,"WY"
"9851","56","fraud",2014,89.0448548812665,58.6157112526539,47.3777267508611,1.87946659723703,"WY"
"9852","56","homicide",2014,290.40765171504,31.3290870488323,25.2009184845006,11.5236931500592,"WY"
"9853","56","kidnapping",2014,35.4155672823219,3.03184713375796,5.04018369690012,7.02664216467025,"WY"
"9854","56","larceny",2014,121.424802110818,48.5095541401274,59.4741676234214,2.04163936987997,"WY"
"9855","56","otherdrug",2014,129.519788918206,54.5732484076433,48.3857634902411,2.67681606273152,"WY"
"9856","56","otherprop",2014,71.8430079155673,37.3927813163482,40.3214695752009,1.78175569175567,"WY"
"9857","56","otherviol",2014,37.4393139841689,19.2016985138004,19.1526980482204,1.95478015107368,"WY"
"9858","56","public_oth",2014,124.460422163588,63.6687898089172,56.4500574052813,2.20478823024092,"WY"
"9859","56","robbery",2014,79.9379947229551,35.3715498938429,26.2089552238806,3.05002599455467,"WY"
"9860","56","sexassault",2014,464.449868073879,125.316348195329,99.7956371986223,4.65400974543094,"WY"
"9861","56","weapons",2014,15.1781002638522,10.1061571125265,11.0884041331803,1.36882639571498,"WY"
"9862","56","assault",2015,178.251599147122,NA,NA,NA,"WY"
"9863","56","burglary",2015,259.275053304904,NA,NA,NA,"WY"
"9864","56","drugposs",2015,126.599147121535,NA,NA,NA,"WY"
"9865","56","drugtraff",2015,212.686567164179,NA,NA,NA,"WY"
"9866","56","dwi",2015,90.138592750533,NA,NA,NA,"WY"
"9867","56","fraud",2015,100.266524520256,NA,NA,NA,"WY"
"9868","56","homicide",2015,296.748400852878,NA,NA,NA,"WY"
"9869","56","kidnapping",2015,33.4221748400853,NA,NA,NA,"WY"
"9870","56","larceny",2015,110.394456289979,NA,NA,NA,"WY"
"9871","56","otherdrug",2015,135.714285714286,NA,NA,NA,"WY"
"9872","56","otherprop",2015,68.8699360341151,NA,NA,NA,"WY"
"9873","56","otherviol",2015,37.4733475479744,NA,NA,NA,"WY"
"9874","56","public_oth",2015,131.663113006397,NA,NA,NA,"WY"
"9875","56","robbery",2015,89.1257995735608,NA,NA,NA,"WY"
"9876","56","sexassault",2015,490.191897654584,NA,NA,NA,"WY"
"9877","56","weapons",2015,14.1791044776119,NA,NA,NA,"WY"
"9878","6","arson",1992,331.099844422074,297.311092840168,294.031634618924,1.12606878117449,"CA"
"9879","6","assault",1992,6868.27794555789,5975.25223287193,5367.08428944817,1.27970376002127,"CA"
"9880","6","burglary",1992,13619.035884608,13193.8053994391,12568.8454223062,1.08355504638779,"CA"
"9881","6","drugposs",1992,1255.93119998373,2179.28030004393,2031.03358570675,0.618370473448719,"CA"
"9882","6","drugtraff",1992,17955.013168197,17523.3356234584,16368.0966463377,1.09695180546324,"CA"
"9883","6","dwi",1992,2796.97615488647,3732.90594343767,3766.02162148896,0.742687227000209,"CA"
"9884","6","fraud",1992,1135.34545417569,1586.66020926487,1542.65912409655,0.735966511617141,"CA"
"9885","6","homicide",1992,14027.8011246352,3011.15073152601,1632.27835519615,8.59400057593086,"CA"
"9886","6","kidnapping",1992,1782.21644651882,609.637897439941,438.026578969973,4.06874041915386,"CA"
"9887","6","larceny",1992,5552.05387267014,8102.47806548256,8272.15711778926,0.67117364837407,"CA"
"9888","6","mvtheft",1992,3555.23567513702,4180.37415387388,3445.80908789712,1.03175642772092,"CA"
"9889","6","otherdrug",1992,4815.25452752102,8631.03111942064,8668.89843299425,0.555463253461816,"CA"
"9890","6","otherprop",1992,82.7749611055184,89.0932231069864,78.5426969187538,1.05388488494535,"CA"
"9891","6","otherviol",1992,423.072023428205,396.414790453557,350.421263175978,1.2073240635964,"CA"
"9892","6","public_oth",1992,2772.45024048483,4127.31863898994,3927.13484593769,0.705972763668331,"CA"
"9893","6","robbery",1992,13035.5235044691,9299.73081644835,8056.66818008909,1.61797944424278,"CA"
"9894","6","sexassault",1992,8455.3089899637,3554.71949722369,3127.61046961089,2.70344055697436,"CA"
"9895","6","weapons",1992,2034.62898223564,2389.50026467839,2124.68064741757,0.957616376234528,"CA"
"9896","6","arson",1993,334.235372076072,277.35203716559,260.749621366926,1.28182495653843,"CA"
"9897","6","assault",1993,7477.11956984769,6598.37518022107,5668.03231002236,1.31917377334396,"CA"
"9898","6","burglary",1993,14248.179615097,13785.4976451113,12827.069211722,1.11078995364555,"CA"
"9899","6","drugposs",1993,1411.10313621174,2763.50766273295,2167.5441498185,0.65101471466217,"CA"
"9900","6","drugtraff",1993,19119.4823783333,18536.528029049,16668.847416881,1.14701886100238,"CA"
"9901","6","dwi",1993,2769.37879720174,3799.82303625781,3722.98108036637,0.743860561582335,"CA"
"9902","6","fraud",1993,1182.52271457917,1681.13382816255,1536.30857994567,0.769716924070678,"CA"
"9903","6","homicide",1993,15354.5088557986,3064.89020131361,1613.82873764935,9.51433599959529,"CA"
"9904","6","kidnapping",1993,1948.52110529455,639.812100176216,420.823713248552,4.63025500690758,"CA"
"9905","6","larceny",1993,5396.52977649876,8662.99576013243,7876.85342692983,0.685112377240486,"CA"
"9906","6","mvtheft",1993,4300.35966564745,4343.51313077375,4294.81808784287,1.00129029395221,"CA"
"9907","6","otherdrug",1993,4800.18885428401,8618.93984087147,8381.23782965118,0.572730299729938,"CA"
"9908","6","otherprop",1993,93.4639946230961,124.157590644524,61.4120729860326,1.52191564424723,"CA"
"9909","6","otherviol",1993,469.351799085548,551.700261654296,431.898021491935,1.0867190302568,"CA"
"9910","6","public_oth",1993,2982.72052405881,4307.46737865115,4015.94687116859,0.742719119486476,"CA"
"9911","6","robbery",1993,14268.4978747977,9416.95274203022,8177.87326009087,1.74476877068148,"CA"
"9912","6","sexassault",1993,8857.74531650842,3691.68577989,3250.81284708032,2.72477861174442,"CA"
"9913","6","weapons",1993,2304.09065005633,2889.66779516207,2378.96276173763,0.968527413339327,"CA"
"9914","6","arson",1994,350.700839090956,318.465924714241,298.756308441143,1.17386923449701,"CA"
"9915","6","assault",1994,8408.73481624425,7525.00930283902,6552.52051577644,1.28328248587679,"CA"
"9916","6","burglary",1994,15212.5332276573,13988.4655232972,14147.1674138594,1.07530594518548,"CA"
"9917","6","drugposs",1994,2017.28782370475,3782.53395486066,3097.20765552282,0.651324692455671,"CA"
"9918","6","drugtraff",1994,20997.5810747945,18933.7005429165,18212.0638529525,1.15294901469338,"CA"
"9919","6","dwi",1994,2853.10797911749,3758.49879073128,3975.37013791042,0.71769618428969,"CA"
"9920","6","fraud",1994,1331.04612415789,1903.78529208105,1821.70934204347,0.730657791250508,"CA"
"9921","6","homicide",1994,16748.7443960096,2876.20797414875,1778.45506169677,9.41758088620475,"CA"
"9922","6","kidnapping",1994,2161.81295335895,678.993386654892,535.145980103326,4.03966961116207,"CA"
"9923","6","larceny",1994,6205.48458794948,9312.62463496141,8935.52958883054,0.694473061306447,"CA"
"9924","6","mvtheft",1994,4350.913868261,5226.64673296738,5199.5668630716,0.83678390582148,"CA"
"9925","6","otherdrug",1994,5061.41153362394,9476.86492317882,9070.3219973528,0.558018947409048,"CA"
"9926","6","otherprop",1994,156.653112562243,812.188254538521,82.4849067076555,1.89917305862338,"CA"
"9927","6","otherviol",1994,590.228501524837,684.000712515179,537.157807096196,1.09879907492276,"CA"
"9928","6","public_oth",1994,3283.65137235307,4044.91782993969,4450.16130822766,0.737872437630993,"CA"
"9929","6","robbery",1994,15490.4661693,9232.50742119682,8933.51776183767,1.73397160919883,"CA"
"9930","6","sexassault",1994,9274.8749289271,3927.74640480898,3638.38911660476,2.54917069936218,"CA"
"9931","6","weapons",1994,2820.7666913627,3309.84239364958,2972.4743819649,0.948962490131903,"CA"
"9932","6","arson",1995,370.502765464065,315.360243133724,354.460588200274,1.04525799989568,"CA"
"9933","6","assault",1995,9383.3852557747,8562.78145880234,7475.80475680181,1.2551672443341,"CA"
"9934","6","burglary",1995,15057.7156529363,14722.8182080144,14592.1282371852,1.03190675192702,"CA"
"9935","6","drugposs",1995,2712.3218754353,5485.2659432688,4149.0967434661,0.653713818485098,"CA"
"9936","6","drugtraff",1995,21723.7450283102,20793.7531742458,19804.6067452521,1.0969036299354,"CA"
"9937","6","dwi",1995,2641.84580591768,3751.28517784782,3913.12439721379,0.675124411531288,"CA"
"9938","6","fraud",1995,1416.56899730418,2230.54800540297,1954.05185449783,0.724939307031967,"CA"
"9939","6","homicide",1995,17796.2143541924,3023.45375956776,1841.58843841162,9.66351329265607,"CA"
"9940","6","kidnapping",1995,2300.54026925378,701.801683926159,607.503274394237,3.78687715148157,"CA"
"9941","6","larceny",1995,6600.58731082177,10531.0298334084,9457.97246532119,0.697886078123364,"CA"
"9942","6","mvtheft",1995,4384.61832498914,5931.77600180099,5441.42189081384,0.805785401861822,"CA"
"9943","6","otherdrug",1995,5491.09261641579,10810.3489058982,9513.20003572067,0.57720773197216,"CA"
"9944","6","otherprop",1995,890.012077908244,1967.24723097704,1011.16660713223,0.880183415503021,"CA"
"9945","6","otherviol",1995,737.985127948804,874.999531742458,714.946002262309,1.03222498708097,"CA"
"9946","6","public_oth",1995,2883.47804426381,3763.29890139577,3953.28990295886,0.729386944809096,"CA"
"9947","6","robbery",1995,15771.5375570505,9696.07604682575,9234.0497707924,1.70797623453757,"CA"
"9948","6","sexassault",1995,9546.48701665834,3992.56079243584,3876.97544204322,2.46235426542377,"CA"
"9949","6","weapons",1995,3162.36191935497,4022.59510130572,3303.6128475323,0.957243498346716,"CA"
"9950","6","arson",1996,331.346847153255,298.271467247867,298.933121465626,1.10843136260281,"CA"
"9951","6","assault",1996,10470.5603700429,9923.03129629314,8383.16810767865,1.24899802026542,"CA"
"9952","6","burglary",1996,15191.7509012992,14613.3000732177,14289.605084825,1.06313301250237,"CA"
"9953","6","drugposs",1996,4057.49275559486,6234.67439425156,5348.69598541852,0.758594761537446,"CA"
"9954","6","drugtraff",1996,22716.3365757431,22032.0521377854,20602.3102304061,1.10261113058171,"CA"
"9955","6","dwi",1996,2484.0972722944,3682.35143625807,3731.6483619199,0.665683642018285,"CA"
"9956","6","fraud",1996,1695.89340861166,2414.19724497267,2111.59134458102,0.803135233985419,"CA"
"9957","6","homicide",1996,18938.982518196,3255.96336562857,1995.22811609104,9.49213895166053,"CA"
"9958","6","kidnapping",1996,2390.71770627848,676.615811609256,581.816142449876,4.10906046059808,"CA"
"9959","6","larceny",1996,7687.24685395551,10946.9632123823,9962.096742534,0.771649488318475,"CA"
"9960","6","mvtheft",1996,4880.83946670295,5691.17974084354,5668.69486376595,0.861016439233845,"CA"
"9961","6","otherdrug",1996,6805.66342425685,11943.8705324456,10701.4044959574,0.635959833760868,"CA"
"9962","6","otherprop",1996,1849.51785592817,2503.27832076146,2066.45043697715,0.895021638473792,"CA"
"9963","6","otherviol",1996,898.652812733828,1106.00661513051,856.674113193438,1.04900194705768,"CA"
"9964","6","public_oth",1996,2696.96251955649,3510.194750464,3359.48665700799,0.802790067324883,"CA"
"9965","6","robbery",1996,16219.9302088293,10084.1779614841,9579.90372482124,1.69312037727519,"CA"
"9966","6","sexassault",1996,9648.21774028978,4493.08931703247,4049.64097770716,2.38248718674129,"CA"
"9967","6","weapons",1996,3884.79076253316,4155.78232219176,3732.65149319998,1.04075903405671,"CA"
"9968","6","arson",1997,330.721099298231,407.257007317131,330.515257843398,1.00062278956855,"CA"
"9969","6","assault",1997,12011.1890154221,11284.1210602341,9693.1111072982,1.23914694492448,"CA"
"9970","6","burglary",1997,15518.8370382821,15226.6090426162,14924.2662337105,1.03983919847454,"CA"
"9971","6","drugposs",1997,4948.7902676808,8550.39589072453,6900.75795921519,0.717137203902688,"CA"
"9972","6","drugtraff",1997,24150.657729966,22443.163187017,21577.6385302369,1.11924470771551,"CA"
"9973","6","dwi",1997,2438.31646846241,3451.17793178571,3646.68501153882,0.668639177978658,"CA"
"9974","6","fraud",1997,2000.3615581796,2690.69801640237,2527.94094180829,0.791300748010632,"CA"
"9975","6","homicide",1997,20169.9783165945,3202.02069635091,2108.28672048592,9.56699964981317,"CA"
"9976","6","kidnapping",1997,2482.41261503551,736.464760160708,696.085164245944,3.56624841692275,"CA"
"9977","6","larceny",1997,8680.92776400387,11338.155159485,10852.9191939123,0.799870302993985,"CA"
"9978","6","mvtheft",1997,4906.69849140648,6004.78943712556,5821.07478359342,0.842919679581494,"CA"
"9979","6","otherdrug",1997,8060.57515653234,12897.1389860209,11836.4524763433,0.680995861947866,"CA"
"9980","6","otherprop",1997,2287.98869605412,3000.89377136137,2690.19388656778,0.850492117864858,"CA"
"9981","6","otherviol",1997,1148.50418119931,1408.8891063944,1148.79091135266,0.99975040701444,"CA"
"9982","6","public_oth",1997,2850.21456486112,3617.28275540891,3343.21191115534,0.852537811124316,"CA"
"9983","6","robbery",1997,16715.4461066521,10982.9309884836,10256.9901684068,1.62966385189082,"CA"
"9984","6","sexassault",1997,10082.9847879985,4937.11566118605,4299.70303612639,2.34504213506854,"CA"
"9985","6","weapons",1997,4309.39614237089,4589.8965419255,4090.3767061589,1.05354505267992,"CA"
"9986","6","arson",1998,407.558963559788,370.152818690482,383.488222924092,1.06276787446602,"CA"
"9987","6","assault",1998,13602.6559238235,11975.9443041723,10479.3413606359,1.29804493008691,"CA"
"9988","6","burglary",1998,15822.7006958433,14953.173462072,15281.4549824217,1.03541846728889,"CA"
"9989","6","drugposs",1998,6602.05466031862,9352.86135658733,8873.29668812874,0.744036280129264,"CA"
"9990","6","drugtraff",1998,25017.311023622,22963.4805411387,22191.2519181897,1.1273501430136,"CA"
"9991","6","dwi",1998,2244.07773301593,3048.25848256729,3184.0536524768,0.70478640687173,"CA"
"9992","6","fraud",1998,2163.96786302875,2726.12548900422,2615.3296038583,0.827416880777217,"CA"
"9993","6","homicide",1998,21250.1443874748,3138.29565468119,2118.6973360506,10.0298159750777,"CA"
"9994","6","kidnapping",1998,2521.45815784655,786.324636461402,718.915258640988,3.50730927955685,"CA"
"9995","6","larceny",1998,9169.5759934078,11177.6147114291,11360.4631261012,0.807148079407105,"CA"
"9996","6","mvtheft",1998,5091.98361106025,5954.45831579932,5996.63437883131,0.849140249243048,"CA"
"9997","6","otherdrug",1998,9126.51693828969,13457.5559919577,12873.3892483944,0.708944378375568,"CA"
"9998","6","otherprop",1998,2599.56528108405,3253.34315238229,3131.98736633567,0.830005034191905,"CA"
"9999","6","otherviol",1998,1408.93233839956,1586.65505525163,1362.73491227073,1.03390052292111,"CA"
"10000","6","public_oth",1998,3125.28630287493,3647.50588363648,3355.27163190244,0.931455526032298,"CA"
"10001","6","robbery",1998,17437.9159494598,10562.3607019841,10360.1896673514,1.68316570539368,"CA"
"10002","6","sexassault",1998,10716.6978575352,4841.9990336809,4470.6916850028,2.39710063064403,"CA"
"10003","6","weapons",1998,4809.59631935543,4578.89040850361,4562.80896048326,1.05408671741673,"CA"
"10004","6","arson",1999,394.264217072507,292.016393048193,284.110795038931,1.38771290622196,"CA"
"10005","6","assault",1999,15099.118709155,12177.683623794,11228.378744778,1.34472830426896,"CA"
"10006","6","burglary",1999,15496.3849380326,14029.7875961407,14764.757830914,1.04955225920379,"CA"
"10007","6","drugposs",1999,7084.74786008465,9575.53754601522,9268.61449308344,0.764380465426794,"CA"
"10008","6","drugtraff",1999,25791.2840883929,22006.2353733749,22299.696240186,1.15657557890474,"CA"
